"Geolocation","Threshold/Incidence/Parameters","Year","Value (Reported value — see source for units)","Source status","Release","Source"
"....City of Marikina 2/, a/, b/, c/","95% Confidence Interval (Upper Limit)","2018","2.9","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Marikina 2/, a/, b/, c/","95% Confidence Interval (Upper Limit)","2021","3.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Marikina 2/, a/, b/, c/","95% Confidence Interval (Upper Limit)","2023","1.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Pasig a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2018","28682.27","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Pasig a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2021","32977.94","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Pasig a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2023","37710.94","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Pasig a/, b/, c/","Poverty Incidence among Population (%)","2018","2.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Pasig a/, b/, c/","Poverty Incidence among Population (%)","2021","3.5","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Pasig a/, b/, c/","Poverty Incidence among Population (%)","2023","3.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Pasig a/, b/, c/","Coefficient of Variation","2018","26.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Pasig a/, b/, c/","Coefficient of Variation","2021","20.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Pasig a/, b/, c/","Coefficient of Variation","2023","25.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Pasig a/, b/, c/","Standard Error","2018","0.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Pasig a/, b/, c/","Standard Error","2021","0.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Pasig a/, b/, c/","Standard Error","2023","0.8","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Pasig a/, b/, c/","95% Confidence Interval (Lower Limit)","2018","1.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Pasig a/, b/, c/","95% Confidence Interval (Lower Limit)","2021","2.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Pasig a/, b/, c/","95% Confidence Interval (Lower Limit)","2023","1.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Pasig a/, b/, c/","95% Confidence Interval (Upper Limit)","2018","4.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Pasig a/, b/, c/","95% Confidence Interval (Upper Limit)","2021","4.9","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Pasig a/, b/, c/","95% Confidence Interval (Upper Limit)","2023","5","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quezon City 2/, a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2018","28682.27","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quezon City 2/, a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2021","32977.94","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quezon City 2/, a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2023","37710.94","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quezon City 2/, a/, b/, c/","Poverty Incidence among Population (%)","2018","2.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quezon City 2/, a/, b/, c/","Poverty Incidence among Population (%)","2021","3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quezon City 2/, a/, b/, c/","Poverty Incidence among Population (%)","2023","1.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quezon City 2/, a/, b/, c/","Coefficient of Variation","2018","33.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quezon City 2/, a/, b/, c/","Coefficient of Variation","2021","22.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quezon City 2/, a/, b/, c/","Coefficient of Variation","2023","35","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quezon City 2/, a/, b/, c/","Standard Error","2018","0.8","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quezon City 2/, a/, b/, c/","Standard Error","2021","0.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quezon City 2/, a/, b/, c/","Standard Error","2023","0.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quezon City 2/, a/, b/, c/","95% Confidence Interval (Lower Limit)","2018","0.8","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quezon City 2/, a/, b/, c/","95% Confidence Interval (Lower Limit)","2021","1.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quezon City 2/, a/, b/, c/","95% Confidence Interval (Lower Limit)","2023","0.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quezon City 2/, a/, b/, c/","95% Confidence Interval (Upper Limit)","2018","4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quezon City 2/, a/, b/, c/","95% Confidence Interval (Upper Limit)","2021","4.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quezon City 2/, a/, b/, c/","95% Confidence Interval (Upper Limit)","2023","2.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of San Juan *, **, a/","Annual Per Capita Poverty Threshold (in PhP)","2018","28682.27","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of San Juan *, **, a/","Annual Per Capita Poverty Threshold (in PhP)","2021","32977.94","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of San Juan *, **, a/","Annual Per Capita Poverty Threshold (in PhP)","2023","37710.94","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of San Juan *, **, a/","Poverty Incidence among Population (%)","2018","0.8","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of San Juan *, **, a/","Poverty Incidence among Population (%)","2021","","'-","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of San Juan *, **, a/","Poverty Incidence among Population (%)","2023","","'-","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of San Juan *, **, a/","Coefficient of Variation","2018","73.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of San Juan *, **, a/","Coefficient of Variation","2021","","'-","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of San Juan *, **, a/","Coefficient of Variation","2023","","'-","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of San Juan *, **, a/","Standard Error","2018","0.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of San Juan *, **, a/","Standard Error","2021","","'-","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of San Juan *, **, a/","Standard Error","2023","","'-","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of San Juan *, **, a/","95% Confidence Interval (Lower Limit)","2018","0","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of San Juan *, **, a/","95% Confidence Interval (Lower Limit)","2021","","'-","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of San Juan *, **, a/","95% Confidence Interval (Lower Limit)","2023","","'-","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of San Juan *, **, a/","95% Confidence Interval (Upper Limit)","2018","1.9","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of San Juan *, **, a/","95% Confidence Interval (Upper Limit)","2021","","'-","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of San Juan *, **, a/","95% Confidence Interval (Upper Limit)","2023","","'-","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....3rd District","Annual Per Capita Poverty Threshold (in PhP)","2018","","..","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....3rd District","Annual Per Capita Poverty Threshold (in PhP)","2021","","..","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....3rd District","Annual Per Capita Poverty Threshold (in PhP)","2023","","..","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....3rd District","Poverty Incidence among Population (%)","2018","","..","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....3rd District","Poverty Incidence among Population (%)","2021","","..","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....3rd District","Poverty Incidence among Population (%)","2023","","..","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....3rd District","Coefficient of Variation","2018","","..","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....3rd District","Coefficient of Variation","2021","","..","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....3rd District","Coefficient of Variation","2023","","..","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....3rd District","Standard Error","2018","","..","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....3rd District","Standard Error","2021","","..","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....3rd District","Standard Error","2023","","..","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....3rd District","95% Confidence Interval (Lower Limit)","2018","","..","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....3rd District","95% Confidence Interval (Lower Limit)","2021","","..","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....3rd District","95% Confidence Interval (Lower Limit)","2023","","..","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....3rd District","95% Confidence Interval (Upper Limit)","2018","","..","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....3rd District","95% Confidence Interval (Upper Limit)","2021","","..","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....3rd District","95% Confidence Interval (Upper Limit)","2023","","..","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Caloocan 2/, a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2018","28682.27","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Caloocan 2/, a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2021","32977.94","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Caloocan 2/, a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2023","37710.94","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Caloocan 2/, a/, b/, c/","Poverty Incidence among Population (%)","2018","4.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Caloocan 2/, a/, b/, c/","Poverty Incidence among Population (%)","2021","6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Caloocan 2/, a/, b/, c/","Poverty Incidence among Population (%)","2023","3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Caloocan 2/, a/, b/, c/","Coefficient of Variation","2018","17.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Caloocan 2/, a/, b/, c/","Coefficient of Variation","2021","14.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Caloocan 2/, a/, b/, c/","Coefficient of Variation","2023","23.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Caloocan 2/, a/, b/, c/","Standard Error","2018","0.8","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Caloocan 2/, a/, b/, c/","Standard Error","2021","0.9","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Caloocan 2/, a/, b/, c/","Standard Error","2023","0.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Caloocan 2/, a/, b/, c/","95% Confidence Interval (Lower Limit)","2018","3.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Caloocan 2/, a/, b/, c/","95% Confidence Interval (Lower Limit)","2021","4.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Caloocan 2/, a/, b/, c/","95% Confidence Interval (Lower Limit)","2023","1.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Caloocan 2/, a/, b/, c/","95% Confidence Interval (Upper Limit)","2018","6.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Caloocan 2/, a/, b/, c/","95% Confidence Interval (Upper Limit)","2021","7.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Caloocan 2/, a/, b/, c/","95% Confidence Interval (Upper Limit)","2023","4.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Malabon 1/, 2/, a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2018","28682.27","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Malabon 1/, 2/, a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2021","32977.94","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Malabon 1/, 2/, a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2023","37710.94","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Malabon 1/, 2/, a/, b/, c/","Poverty Incidence among Population (%)","2018","1.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Malabon 1/, 2/, a/, b/, c/","Poverty Incidence among Population (%)","2021","4.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Malabon 1/, 2/, a/, b/, c/","Poverty Incidence among Population (%)","2023","2.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Malabon 1/, 2/, a/, b/, c/","Coefficient of Variation","2018","26.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Malabon 1/, 2/, a/, b/, c/","Coefficient of Variation","2021","17.5","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Malabon 1/, 2/, a/, b/, c/","Coefficient of Variation","2023","21.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Malabon 1/, 2/, a/, b/, c/","Standard Error","2018","0.5","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Malabon 1/, 2/, a/, b/, c/","Standard Error","2021","0.8","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Malabon 1/, 2/, a/, b/, c/","Standard Error","2023","0.5","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Malabon 1/, 2/, a/, b/, c/","95% Confidence Interval (Lower Limit)","2018","0.8","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Malabon 1/, 2/, a/, b/, c/","95% Confidence Interval (Lower Limit)","2021","3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Malabon 1/, 2/, a/, b/, c/","95% Confidence Interval (Lower Limit)","2023","1.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Malabon 1/, 2/, a/, b/, c/","95% Confidence Interval (Upper Limit)","2018","2.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Malabon 1/, 2/, a/, b/, c/","95% Confidence Interval (Upper Limit)","2021","6.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Malabon 1/, 2/, a/, b/, c/","95% Confidence Interval (Upper Limit)","2023","3.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
